workflow_id	gcnv_init_ard_rel_unexplained_variance	gcnv_sample_psi_scale	gcnv_interval_psi_scale	gcnv_log_mean_bias_standard_deviation
74d7bbac-6ecf-4cd5-beee-e31458e92c6e	0.6921594151341878	0.07200387440969212	0.07420572757734743	57.48924014292969
171d64f6-901b-49e3-a85a-b312e162e3e4	0.22982605255545557	0.007312140808098863	0.028306425878265453	98.82885026269814
e836a4bf-a091-4657-af74-be0bc58f16a7	0.44799944023180704	0.042049414825124795	0.05428865514442808	19.630383416063996
4217050b-0349-4333-a15e-e0549ae035a3	0.9946276412233673	0.08554736400481927	0.009398736809451812	99.8806627311494
a2ed5b7d-b211-4658-9fff-c31658c9c839	0.9957322790995362	0.06066569768343248	0.029852999201764503	0.10448700170079812
583cd3a6-2f75-4265-ab01-34e1c1655c77	0.9993270730041187	0.048483099863455906	0.029341617299948598	81.09628654145143
1581caf6-e3fd-4656-ba42-0afd898d753b	0.999717036845978	0.032547595878148046	0.008074204545761196	38.258340043026976
a2dc1049-425f-4703-b126-58136e77c42a	0.016519926254433805	0.08617387534292315	0.022164228821928374	0.1739130944785517
dfb48dff-a7f6-4623-aefe-0183295b4cb9	0.9931637464670555	0.05340676311831324	0.09675689312763296	93.94780954276598
407f5e52-c032-4af1-85b0-18f265341c88	0.9963575753044143	0.09538269896336661	0.010009474065027328	6.822240866351206
0f9d654f-53fc-4fb9-aef0-7e73842190a9	0.9989249628915656	0.05042846096893787	0.0999350210538694	68.82421663610253
08fb4b8f-8c8b-48c7-853f-d5a0b6483ba0	0.9981714890692843	0.03037584766385775	0.0933341350591634	46.483529418933514
9fd1da8b-7cc2-4df1-bab3-c2c815bb7bac	0.9882206147262462	0.09677585368743831	0.08465575899116337	29.645806893042437
a3e290e3-3a09-4402-917b-8984d5099d97	0.012887589764500974	0.0909853854459206	0.08467710856102592	38.45486872019968
5d09b02b-873e-4835-8225-4f0ab93f23c5	0.9954756945283902	0.005941401451004585	0.09360365911592679	12.63295929106814
4cdab319-4484-4240-b897-bea14f6101d3	0.021395275129099833	0.09723972498348589	0.00321074413568833	75.60101592008267
978f672a-8acd-4bc2-a625-1f84ae792377	0.011842761876877994	0.075738622580175	0.008355663843894712	64.07532459592855
e827283b-a7ee-4a75-b9bb-15ed3aead7cb	0.01964400327540538	0.09631428762506769	0.009161344354399298	87.07148326505354
6ffcd41a-bbca-4f55-b769-fe4742898830	0.9669571050641333	0.005824183369907602	0.07678544740320534	2.9724597009278138
63c21e5b-e79e-4ff8-afaf-10bdb6657ea5	0.015329503411262805	0.01476171595169785	0.005763547684474309	52.739960279887626
b3910ae2-ae86-413f-ac44-db76b799814b	0.9861539434269233	0.086139354047112	0.003999565492777991	23.980843361055324
3d72adcf-b16f-451b-aeaf-335c16a027ed	0.01476388452225374	0.005128867282726686	0.021801271402332904	70.16460767495107
178d9b69-ba14-498d-b587-5be7c9db9718	0.01451636581872415	0.016150978924255006	0.003222420672000093	9.608425632819332
7f491858-e041-47c0-bf2a-3c6c7a703b48	0.9790446315884	0.08755644784154762	0.004228130092636354	51.911466357960144
32324981-7223-4301-9b5b-db50487825f8	0.023577862423581758	0.09854772190570664	0.09946507108457928	79.97047285298106
